comment_id,task_id,user_id,comment_text,commented_at
541,212,9,Changes requested,2025-10-31 08:00:00
542,213,38,Testing is in progress,2025-10-28 14:00:00
543,213,38,Task completed successfully,2025-11-09 17:00:00
544,213,38,Testing is in progress,2025-11-04 13:00:00
545,215,12,Bug fixed,2024-10-13 11:00:00
546,215,12,Need some improvements,2024-11-02 11:00:00
547,216,51,Working on this task,2024-10-01 10:00:00
548,217,9,Working on this task,2024-10-16 15:00:00
549,217,9,Documentation updated,2024-10-01 03:00:00
550,217,9,Task completed successfully,2024-10-09 07:00:00
551,218,50,Waiting for confirmation,2024-10-17 17:00:00
552,219,40,Need some improvements,2024-10-19 08:00:00
553,219,40,Code review completed,2024-10-13 02:00:00
554,219,40,Bug fixed,2024-10-23 21:00:00
555,220,42,Approved,2024-10-14 04:00:00
556,220,42,Approved,2024-10-31 18:00:00
557,220,42,Task completed successfully,2024-11-01 17:00:00
558,220,42,Documentation updated,2024-10-19 23:00:00
559,221,44,Code review completed,2024-11-05 01:00:00
560,222,39,Testing is in progress,2024-10-05 19:00:00
561,222,39,Changes requested,2024-10-03 22:00:00
562,222,39,Need some improvements,2024-10-14 12:00:00
563,222,39,Need some improvements,2024-10-14 18:00:00
564,223,46,Waiting for confirmation,2024-11-01 01:00:00
565,223,46,Changes requested,2024-10-30 02:00:00
566,223,46,Changes requested,2024-10-26 09:00:00
567,223,46,Task completed successfully,2024-10-26 03:00:00
568,224,33,Bug fixed,2024-11-01 04:00:00
569,224,33,Documentation updated,2024-10-22 05:00:00
570,226,15,Waiting for confirmation,2024-10-19 21:00:00
571,226,15,Working on this task,2024-10-23 23:00:00
572,227,7,Working on this task,2024-10-12 03:00:00
573,227,7,Approved,2024-10-09 10:00:00
574,227,7,Bug fixed,2024-10-09 07:00:00
575,229,48,Code review completed,2025-06-26 13:00:00
576,229,48,Waiting for confirmation,2025-06-25 09:00:00
577,231,43,Bug fixed,2025-06-30 12:00:00
578,231,43,Task completed successfully,2025-07-11 11:00:00
579,231,43,Code review completed,2025-06-24 12:00:00
580,231,43,Changes requested,2025-07-03 15:00:00
581,231,43,Changes requested,2025-07-01 06:00:00
582,232,20,Approved,2025-06-20 17:00:00
583,232,20,Code review completed,2025-06-11 14:00:00
584,232,20,Need some improvements,2025-06-22 20:00:00
585,233,31,Waiting for confirmation,2025-06-23 11:00:00
586,236,12,Code review completed,2025-07-13 15:00:00
587,236,12,Documentation updated,2025-07-17 06:00:00
588,237,1,Approved,2025-07-18 15:00:00
589,237,1,Task completed successfully,2025-07-18 20:00:00
590,237,1,Changes requested,2025-07-15 21:00:00
591,237,1,Task completed successfully,2025-07-09 22:00:00
592,237,1,Changes requested,2025-07-18 17:00:00
593,238,10,Working on this task,2025-06-29 05:00:00
594,238,10,Documentation updated,2025-07-13 02:00:00
595,238,10,Working on this task,2025-07-01 08:00:00
596,238,10,Testing is in progress,2025-07-10 13:00:00
597,238,10,Documentation updated,2025-06-30 20:00:00
598,239,30,Approved,2025-06-25 12:00:00
599,240,37,Need some improvements,2025-07-19 05:00:00
600,240,37,Waiting for confirmation,2025-07-12 13:00:00
601,240,37,Testing is in progress,2025-07-21 09:00:00
602,241,44,Need some improvements,2024-10-01 06:00:00
603,242,29,Waiting for confirmation,2024-10-21 18:00:00
604,242,29,Need some improvements,2024-10-17 09:00:00
605,242,29,Approved,2024-10-15 20:00:00
606,243,28,Approved,2024-10-18 04:00:00
607,243,28,Working on this task,2024-10-14 15:00:00
608,244,43,Approved,2024-10-16 22:00:00
609,245,14,Testing is in progress,2024-10-17 18:00:00
610,245,14,Waiting for confirmation,2024-10-24 10:00:00
611,246,21,Working on this task,2024-10-11 17:00:00
612,247,25,Need some improvements,2024-10-15 05:00:00
613,248,5,Approved,2024-10-13 12:00:00
614,249,59,Documentation updated,2024-10-20 15:00:00
615,249,59,Waiting for confirmation,2024-10-13 20:00:00
616,249,59,Need some improvements,2024-10-11 10:00:00
617,249,59,Changes requested,2024-10-24 17:00:00
618,250,46,Changes requested,2024-10-27 03:00:00
619,250,46,Working on this task,2024-10-19 21:00:00
620,250,46,Need some improvements,2024-10-23 15:00:00
621,251,52,Waiting for confirmation,2024-10-07 05:00:00
622,251,52,Waiting for confirmation,2024-10-16 19:00:00
623,251,52,Working on this task,2024-09-30 14:00:00
624,251,52,Waiting for confirmation,2024-09-27 04:00:00
625,251,52,Waiting for confirmation,2024-09-30 10:00:00
626,252,28,Working on this task,2024-11-04 23:00:00
627,253,26,Testing is in progress,2024-10-24 10:00:00
628,255,47,Bug fixed,2025-08-21 18:00:00
629,255,47,Code review completed,2025-08-05 21:00:00
630,256,39,Documentation updated,2025-08-02 03:00:00
631,256,39,Waiting for confirmation,2025-08-05 06:00:00
632,257,50,Documentation updated,2025-07-14 06:00:00
633,257,50,Documentation updated,2025-07-29 11:00:00
634,257,50,Documentation updated,2025-07-11 01:00:00
635,257,50,Need some improvements,2025-07-11 21:00:00
636,258,44,Code review completed,2025-08-21 07:00:00
637,258,44,Documentation updated,2025-08-14 20:00:00
638,258,44,Task completed successfully,2025-08-16 21:00:00
639,258,44,Waiting for confirmation,2025-08-10 21:00:00
640,259,10,Approved,2025-07-25 22:00:00
641,259,10,Changes requested,2025-07-27 15:00:00
642,261,29,Task completed successfully,2025-07-15 15:00:00
643,261,29,Changes requested,2025-07-25 15:00:00
644,261,29,Bug fixed,2025-07-20 20:00:00
645,261,29,Working on this task,2025-07-20 23:00:00
646,261,29,Testing is in progress,2025-07-21 13:00:00
647,262,56,Testing is in progress,2025-08-02 18:00:00
648,264,39,Bug fixed,2025-08-09 04:00:00
649,264,39,Code review completed,2025-08-09 08:00:00
650,265,58,Need some improvements,2025-07-23 10:00:00
651,266,16,Documentation updated,2025-08-06 08:00:00
652,266,16,Working on this task,2025-08-03 19:00:00
653,266,16,Testing is in progress,2025-07-30 06:00:00
654,267,24,Waiting for confirmation,2025-08-07 16:00:00
655,267,24,Code review completed,2025-08-08 01:00:00
656,267,24,Need some improvements,2025-08-05 17:00:00
657,268,51,Bug fixed,2025-07-24 19:00:00
658,268,51,Testing is in progress,2025-07-19 02:00:00
659,268,51,Code review completed,2025-08-02 20:00:00
660,269,17,Approved,2025-08-03 18:00:00
661,269,17,Task completed successfully,2025-07-28 14:00:00
662,269,17,Working on this task,2025-08-02 12:00:00
663,269,17,Changes requested,2025-08-05 02:00:00
664,269,17,Changes requested,2025-07-26 19:00:00
665,270,10,Bug fixed,2025-07-21 18:00:00
666,270,10,Code review completed,2025-07-12 13:00:00
667,270,10,Waiting for confirmation,2025-07-24 18:00:00
668,270,10,Code review completed,2025-07-29 22:00:00
669,271,39,Need some improvements,2025-08-03 04:00:00
670,271,39,Changes requested,2025-08-10 11:00:00
671,271,39,Waiting for confirmation,2025-08-10 05:00:00
672,271,39,Bug fixed,2025-08-18 17:00:00
673,272,43,Waiting for confirmation,2025-07-29 02:00:00
674,272,43,Task completed successfully,2025-08-01 23:00:00
675,272,43,Testing is in progress,2025-08-12 17:00:00
676,273,2,Working on this task,2025-08-09 17:00:00
677,273,2,Working on this task,2025-07-31 20:00:00
678,273,2,Testing is in progress,2025-07-26 13:00:00
679,274,13,Code review completed,2025-08-05 11:00:00
680,274,13,Waiting for confirmation,2025-08-03 18:00:00
681,274,13,Approved,2025-08-05 10:00:00
682,274,13,Approved,2025-07-18 12:00:00
683,275,51,Need some improvements,2025-07-23 19:00:00
684,275,51,Code review completed,2025-07-30 01:00:00
685,276,3,Approved,2025-08-11 21:00:00
686,276,3,Documentation updated,2025-08-21 08:00:00
687,276,3,Task completed successfully,2025-08-21 16:00:00
688,276,3,Working on this task,2025-08-19 21:00:00
689,277,10,Documentation updated,2025-07-24 05:00:00
690,277,10,Bug fixed,2025-07-13 19:00:00
691,277,10,Need some improvements,2025-07-18 01:00:00
692,277,10,Approved,2025-07-22 14:00:00
693,277,10,Working on this task,2025-07-25 23:00:00
694,278,47,Changes requested,2025-08-17 20:00:00
695,279,40,Task completed successfully,2025-08-02 17:00:00
696,279,40,Bug fixed,2025-08-15 11:00:00
697,279,40,Approved,2025-08-14 13:00:00
698,280,16,Working on this task,2025-08-05 18:00:00
699,280,16,Testing is in progress,2025-08-08 12:00:00
700,281,24,Code review completed,2025-08-11 16:00:00
701,281,24,Bug fixed,2025-07-30 09:00:00
702,281,24,Waiting for confirmation,2025-08-01 08:00:00
703,281,24,Code review completed,2025-08-01 23:00:00
704,281,24,Bug fixed,2025-08-07 11:00:00
705,282,25,Testing is in progress,2025-08-18 09:00:00
706,282,25,Code review completed,2025-08-04 19:00:00
707,282,25,Waiting for confirmation,2025-08-13 13:00:00
708,283,39,Working on this task,2025-08-12 02:00:00
709,283,39,Code review completed,2025-08-05 12:00:00
710,284,24,Code review completed,2025-08-12 07:00:00
711,284,24,Bug fixed,2025-08-14 09:00:00
712,284,24,Waiting for confirmation,2025-08-05 05:00:00
713,286,33,Documentation updated,2025-07-23 08:00:00
714,286,33,Task completed successfully,2025-08-01 08:00:00
715,286,33,Bug fixed,2025-07-17 04:00:00
716,286,33,Changes requested,2025-07-26 23:00:00
717,287,29,Need some improvements,2025-08-10 01:00:00
718,287,29,Waiting for confirmation,2025-08-11 14:00:00
719,287,29,Approved,2025-08-21 21:00:00
720,288,24,Code review completed,2025-07-19 10:00:00
721,289,21,Task completed successfully,2025-07-21 21:00:00
722,289,21,Documentation updated,2025-07-26 18:00:00
723,289,21,Task completed successfully,2025-07-24 14:00:00
724,289,21,Working on this task,2025-07-20 13:00:00
725,289,21,Approved,2025-07-24 10:00:00
726,292,54,Documentation updated,2025-07-27 04:00:00
727,292,54,Testing is in progress,2025-07-17 15:00:00
728,293,50,Waiting for confirmation,2025-09-12 16:00:00
729,293,50,Working on this task,2025-09-12 15:00:00
730,293,50,Code review completed,2025-09-02 04:00:00
731,293,50,Testing is in progress,2025-09-01 15:00:00
732,293,50,Code review completed,2025-09-01 01:00:00
733,294,41,Testing is in progress,2025-08-21 19:00:00
734,294,41,Bug fixed,2025-08-17 20:00:00
735,294,41,Changes requested,2025-08-25 17:00:00
736,294,41,Testing is in progress,2025-08-14 13:00:00
737,294,41,Need some improvements,2025-08-17 05:00:00
738,295,35,Testing is in progress,2025-09-13 01:00:00
739,295,35,Code review completed,2025-09-18 08:00:00
740,295,35,Approved,2025-09-14 11:00:00
741,296,28,Documentation updated,2025-09-05 01:00:00
742,296,28,Code review completed,2025-09-07 12:00:00
743,297,43,Bug fixed,2025-08-30 22:00:00
744,297,43,Need some improvements,2025-09-12 10:00:00
745,297,43,Working on this task,2025-09-10 22:00:00
746,297,43,Waiting for confirmation,2025-09-07 23:00:00
747,297,43,Need some improvements,2025-09-18 10:00:00
748,298,33,Documentation updated,2025-08-20 08:00:00
749,298,33,Working on this task,2025-08-28 05:00:00
750,299,41,Documentation updated,2025-09-18 14:00:00
751,299,41,Waiting for confirmation,2025-09-22 18:00:00
752,299,41,Bug fixed,2025-09-14 22:00:00
753,300,51,Need some improvements,2025-09-19 15:00:00
754,300,51,Waiting for confirmation,2025-09-14 03:00:00
755,300,51,Documentation updated,2025-09-06 02:00:00
756,300,51,Waiting for confirmation,2025-09-19 07:00:00
757,301,48,Waiting for confirmation,2025-09-05 06:00:00
758,301,48,Testing is in progress,2025-09-17 15:00:00
759,301,48,Need some improvements,2025-09-07 23:00:00
760,301,48,Documentation updated,2025-09-16 03:00:00
761,302,42,Approved,2025-08-29 15:00:00
762,302,42,Working on this task,2025-09-13 14:00:00
763,302,42,Approved,2025-09-15 02:00:00
764,302,42,Waiting for confirmation,2025-09-11 22:00:00
765,303,41,Task completed successfully,2025-09-06 09:00:00
766,303,41,Task completed successfully,2025-08-31 19:00:00
767,306,3,Testing is in progress,2025-08-30 18:00:00
768,306,3,Task completed successfully,2025-08-30 16:00:00
769,306,3,Task completed successfully,2025-09-06 14:00:00
770,307,18,Working on this task,2025-09-01 21:00:00
771,308,29,Testing is in progress,2025-09-20 15:00:00
772,308,29,Changes requested,2025-09-20 03:00:00
773,308,29,Waiting for confirmation,2025-09-12 21:00:00
774,309,60,Need some improvements,2025-08-31 18:00:00
775,309,60,Changes requested,2025-09-11 05:00:00
776,310,28,Bug fixed,2025-09-03 01:00:00
777,310,28,Code review completed,2025-09-17 22:00:00
778,310,28,Waiting for confirmation,2025-09-16 18:00:00
779,310,28,Changes requested,2025-09-10 08:00:00
780,310,28,Approved,2025-09-14 05:00:00
781,311,7,Bug fixed,2025-08-31 02:00:00
782,311,7,Changes requested,2025-09-16 01:00:00
783,312,46,Bug fixed,2025-08-22 04:00:00
784,313,47,Task completed successfully,2025-09-05 20:00:00
785,313,47,Task completed successfully,2025-08-29 02:00:00
786,313,47,Changes requested,2025-09-05 08:00:00
787,313,47,Waiting for confirmation,2025-08-28 02:00:00
788,314,5,Waiting for confirmation,2025-08-28 08:00:00
789,315,10,Documentation updated,2025-09-13 19:00:00
790,315,10,Documentation updated,2025-09-13 08:00:00
791,315,10,Code review completed,2025-09-07 22:00:00
792,315,10,Waiting for confirmation,2025-09-10 14:00:00
793,315,10,Code review completed,2025-09-11 02:00:00
794,316,16,Documentation updated,2025-08-17 21:00:00
795,316,16,Changes requested,2025-08-29 16:00:00
796,316,16,Task completed successfully,2025-08-23 21:00:00
797,316,16,Changes requested,2025-08-28 11:00:00
798,317,24,Changes requested,2025-08-25 05:00:00
799,317,24,Code review completed,2025-08-24 06:00:00
800,317,24,Waiting for confirmation,2025-08-27 08:00:00
801,317,24,Bug fixed,2025-08-21 23:00:00
802,317,24,Working on this task,2025-08-26 02:00:00
803,318,24,Changes requested,2025-09-11 18:00:00
804,318,24,Waiting for confirmation,2025-09-02 13:00:00
805,318,24,Bug fixed,2025-09-06 07:00:00
806,318,24,Testing is in progress,2025-09-18 03:00:00
807,319,48,Testing is in progress,2025-08-20 18:00:00
808,319,48,Bug fixed,2025-08-19 09:00:00
809,319,48,Changes requested,2025-09-06 20:00:00
810,322,58,Documentation updated,2024-11-27 07:00:00
811,323,43,Bug fixed,2024-12-09 10:00:00
812,323,43,Task completed successfully,2024-12-05 07:00:00
813,323,43,Need some improvements,2024-12-14 08:00:00
814,324,20,Documentation updated,2024-12-01 13:00:00
815,324,20,Bug fixed,2024-12-12 11:00:00
816,324,20,Code review completed,2024-12-07 15:00:00
817,324,20,Waiting for confirmation,2024-12-15 12:00:00
818,324,20,Code review completed,2024-12-03 12:00:00
819,325,24,Approved,2024-12-12 04:00:00
820,325,24,Approved,2024-12-08 07:00:00
821,325,24,Testing is in progress,2024-12-08 14:00:00
822,325,24,Task completed successfully,2024-12-16 08:00:00
823,326,51,Working on this task,2024-12-03 09:00:00
824,326,51,Waiting for confirmation,2024-12-21 19:00:00
825,326,51,Changes requested,2024-12-12 05:00:00
826,326,51,Bug fixed,2024-12-13 08:00:00
827,326,51,Changes requested,2024-12-21 08:00:00
828,327,52,Waiting for confirmation,2024-12-16 22:00:00
829,327,52,Testing is in progress,2024-12-04 16:00:00
830,327,52,Approved,2024-12-10 06:00:00
831,328,46,Testing is in progress,2024-11-15 05:00:00
832,328,46,Waiting for confirmation,2024-11-25 06:00:00
833,328,46,Waiting for confirmation,2024-11-30 02:00:00
834,328,46,Waiting for confirmation,2024-11-11 03:00:00
835,328,46,Task completed successfully,2024-11-10 14:00:00
836,329,9,Bug fixed,2024-11-23 23:00:00
837,330,9,Task completed successfully,2024-11-28 17:00:00
838,331,33,Testing is in progress,2024-12-03 20:00:00
839,331,33,Documentation updated,2024-12-17 22:00:00
840,331,33,Approved,2024-12-02 01:00:00
841,332,11,Waiting for confirmation,2024-11-25 01:00:00
842,332,11,Task completed successfully,2024-11-28 09:00:00
843,332,11,Waiting for confirmation,2024-11-21 01:00:00
844,332,11,Waiting for confirmation,2024-11-25 06:00:00
845,335,42,Working on this task,2024-12-02 07:00:00
846,335,42,Documentation updated,2024-12-11 09:00:00
847,335,42,Testing is in progress,2024-12-03 13:00:00
848,335,42,Need some improvements,2024-12-06 13:00:00
849,336,40,Documentation updated,2024-11-19 23:00:00
850,336,40,Bug fixed,2024-11-21 22:00:00
851,336,40,Need some improvements,2024-12-02 21:00:00
852,339,41,Changes requested,2024-11-20 18:00:00
853,339,41,Approved,2024-11-09 21:00:00
854,339,41,Task completed successfully,2024-11-13 03:00:00
855,340,52,Changes requested,2024-12-13 11:00:00
856,340,52,Documentation updated,2024-11-26 17:00:00
857,340,52,Task completed successfully,2024-11-30 07:00:00
858,341,29,Documentation updated,2024-12-15 09:00:00
859,341,29,Task completed successfully,2024-12-02 22:00:00
860,341,29,Code review completed,2024-12-17 19:00:00
861,341,29,Task completed successfully,2024-12-05 11:00:00
862,341,29,Task completed successfully,2024-12-06 19:00:00
863,342,56,Changes requested,2024-11-20 10:00:00
864,343,24,Documentation updated,2024-11-27 19:00:00
865,344,18,Waiting for confirmation,2024-11-25 13:00:00
866,344,18,Working on this task,2024-11-17 17:00:00
867,344,18,Testing is in progress,2024-11-16 04:00:00
868,345,25,Bug fixed,2024-11-11 11:00:00
869,345,25,Documentation updated,2024-11-28 20:00:00
870,345,25,Changes requested,2024-11-19 01:00:00
871,346,37,Code review completed,2024-12-18 16:00:00
872,346,37,Bug fixed,2024-12-15 18:00:00
873,346,37,Changes requested,2024-12-17 06:00:00
874,346,37,Documentation updated,2024-12-16 03:00:00
875,346,37,Documentation updated,2024-12-13 08:00:00
876,347,32,Need some improvements,2024-11-25 09:00:00
877,347,32,Working on this task,2024-12-05 23:00:00
878,347,32,Working on this task,2024-12-05 11:00:00
879,347,32,Testing is in progress,2024-11-26 03:00:00
880,347,32,Task completed successfully,2024-12-02 15:00:00
881,348,16,Code review completed,2024-11-23 05:00:00
882,348,16,Need some improvements,2024-11-25 14:00:00
883,349,39,Waiting for confirmation,2024-11-26 17:00:00
884,349,39,Changes requested,2024-11-12 01:00:00
885,349,39,Need some improvements,2024-11-20 18:00:00
886,351,26,Documentation updated,2024-11-30 13:00:00
887,351,26,Task completed successfully,2024-11-29 14:00:00
888,351,26,Changes requested,2024-11-22 18:00:00
889,351,26,Bug fixed,2024-12-08 17:00:00
890,352,5,Changes requested,2024-11-24 05:00:00
891,353,40,Code review completed,2024-12-03 16:00:00
892,353,40,Working on this task,2024-11-27 06:00:00
893,354,22,Code review completed,2024-12-03 10:00:00
894,354,22,Approved,2024-11-22 12:00:00
895,354,22,Code review completed,2024-11-27 21:00:00
